ASUS 5.6'' Vivobook 15 OLED X1505ZA FHD Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe No OS,2798.99
Lenovo 5.6'' ThinkBook 15 G4 IAP FHD IPS Intel Core i7-1255U 12M Cache up to 4.70 GHz 16GB DDR4 512GB SSD Intel Iris Xe No OS,3398.99
Acer 5.6'' Aspire 5 A515-47 FHD IPS AMD Ryzen 5 5625U 16M Cache up to 4.3 GHz 8GB DDR4 512GB SSD Radeon No OS,1898.99
ASUS 5.6'' Vivobook 15 M1502QA FHD AMD Ryzen 7 5800H/HS 16M cache up to 4.4 GHz 8GB DDR4 512GB SSD Radeon No OS,2098.99
Lenovo 4'' IdeaPad 1 14ALC7 FHD IPS AMD Ryzen 7 5700U 8M Cache up to 4.0 GHz 16GB DDR4 512GB SSD Radeon No OS,2198.99
Lenovo 5.6'' ThinkBook 15 G4 ABA FHD IPS AMD Ryzen 5 5625U 16M Cache up to 4.3 GHz 16GB DDR4 512GB SSD Radeon No OS,2598.99
Lenovo Gaming 5.6'' IdeaPad 3 15IHU6 FHD IPS Intel Core i5-11320H 8M Cache up to 4.50 GHz with IPU 8GB DDR4 512GB SSD GeForce GTX 1650 4GB No OS,2898.99
HP 5.6'' ProBook 450 G9 FHD IPS Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe Win 11 DG Win 10 Pro,3698.99
HP 5.6'' ProBook 450 G10 FHD IPS Intel Core i5-1335U 12M Cache up to 4.60 GHz 16GB DDR4 512GB SSD Intel Iris Xe Win 11 Pro,4098.99
Lenovo 5.6'' ThinkPad E15 Gen 4 FHD IPS Intel Core i7-1255U 12M Cache up to 4.70 GHz 16GB DDR4 512GB SSD Intel Iris Xe No OS,4498.99
Lenovo 5.6'' V15 G3 ABA FHD AMD Ryzen 5 5625U 16M Cache up to 4.3 GHz 8GB DDR4 512GB SSD Radeon No OS,1748.99
ASUS 5.6'' X515EA FHD Intel Core i5-1135G7 8M Cache up to 4.20 GHz 8GB DDR4 512GB SSD Intel Iris Xe No OS,1898.99
GIGABYTE Gaming 5.6'' G5 MF FHD 144Hz Intel Core i5-12500H 18M Cache up to 4.50 GHz 8GB DDR4 512GB SSD GeForce RTX 4050 6GB Free DOS,4098.99
Lenovo 5.6'' V15 G3 IAP FHD Intel Core i3-1215U 10M Cache up to 4.40 GHz with IPU 8GB DDR4 512GB SSD GMA UHD No OS,1598.99
Lenovo 4'' IdeaPad 1 14ALC7 FHD IPS AMD Ryzen 5 5500U 8M Cache up to 4.0 GHz 16GB DDR4 512GB SSD Radeon No OS,1998.99
DELL 5.6'' Vostro 3510 seria 3000 FHD Intel Core i5-1135G7 8M Cache up to 4.20 GHz 16GB DDR4 512GB SSD Intel Iris Xe Linux,2198.99
DELL 5.6'' Inspiron 3511 FHD Intel Core i5-1135G7 8M Cache up to 4.20 GHz 8GB DDR4 512GB SSD Intel Iris Xe Linux,2199.00
Acer 5.6'' Aspire 3 A315-59 FHD IPS Intel Core i7-1255U 12M Cache up to 4.70 GHz 8GB DDR4 512GB SSD Intel Iris Xe No OS,2298.99
Lenovo Gaming 5.6'' LOQ 15IRH8 FHD IPS 144Hz Intel Core i7-13620H 24M Cache up to 4.90 GHz 16GB DDR5 512GB SSD GeForce RTX 4060 8GB No OS,5798.99
Lenovo Gaming 6'' Legion Pro 5 16IRX8 WQXGA IPS 240Hz G-Sync Intel Core i9-13900HX 36M Cache up to 5.40 GHz 32GB DDR5 1TB SSD GeForce RTX 4070 8GB No OS,9798.99
Acer 5.6'' Aspire 5 A515-56 FHD Intel Core i7-1165G7 12M Cache up to 4.70 GHz with IPU 8GB DDR4 512GB SSD Intel Iris Xe No OS,2298.98
DELL 5.6'' Vostro 3510 seria 3000 FHD Intel Core i7-1165G7 12M Cache up to 4.7 GHz 8GB DDR4 512GB SSD Intel Iris Xe Linux,2698.99
Lenovo 5.6'' ThinkBook 15 G4 IAP FHD IPS Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe No OS,2898.99
HP 5.6 250 G9 FHD Intel Core i7-1260P 18M Cache up to 4.70 GHz 16GB DDR4 512GB SSD Intel Iris Xe Free DOS,3398.99
Acer Gaming 5.6'' Aspire 7 A715-76G FHD IPS Intel Core i7-12650H 24M Cache up to 4.70 GHz 16GB DDR4 512GB SSD GeForce RTX 2050 4GB No OS,3598.99
HP 5.6'' 15-dw3015nq FHD Intel Core i7-1165G7 12M Cache up to 4.70 GHz with IPU 8GB DDR4 512GB SSD Intel Iris Xe Free DOS,3780.95
HP 5.6'' ProBook 450 G9 FHD IPS Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe Win 11 Pro,3798.99
DELL 5.6'' Inspiron 5510 seria 5000 FHD Intel Core i5-11320H 8M Cache up to 4.50 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe Linux,3999.00
ASUS Gaming 5.6'' TUF F15 FX507ZU4 FHD 144Hz Intel Core i7-12700H 24M Cache up to 4.70 GHz 8GB DDR4 512GB SSD GeForce RTX 4050 6GB No OS,4998.99
Acer 5.6'' Aspire 5 A515-58M FHD IPS Intel Core i3-1315U 10M Cache up to 4.50 GHz with IPU 8GB DDR5 512GB SSD GMA UHD No OS,1898.99
ASUS 5.6'' Vivobook Go 15 OLED E1504FA FHD AMD Ryzen 5 7520U 4M Cache up to 4.3 GHz 8GB DDR5 512GB SSD Radeon 610M No OS,2198.99
MSI Gaming 5.6'' GF63 Thin 11UCX FHD 144Hz Intel Core i7-11800H 24M Cache up to 4.60 GHz 16GB DDR4 512GB SSD GeForce RTX 2050 4GB No OS,3598.99
Lenovo Gaming 5.6'' LOQ 15IRH8 FHD IPS 144Hz G-Sync Intel Core i5-12450H 12M Cache up to 4.40 GHz 16GB DDR5 512GB SSD GeForce RTX 3050 6GB No OS,3898.99
Lenovo 4'' IdeaPad Pro 5 14APH8 2.2K IPS AMD Ryzen 7 7840HS 16M Cache up to 5.1 GHz 32GB DDR5X 1TB SSD Radeon 780M No OS,4298.98
Lenovo 5.6'' V15 G3 IAP FHD Intel Core i3-1215U 10M Cache up to 4.40 GHz with IPU 8GB DDR4 256GB SSD GMA UHD No OS,1498.99
